product_id,card_json_url,price_history_json_url
44596588,https://basket-04.wbbasket.ru/vol445/part44596/44596588/info/ru/card.json,https://basket-04.wbbasket.ru/vol445/part44596/44596588/info/price-history.json
59123446,https://basket-04.wbbasket.ru/vol591/part59123/59123446/info/ru/card.json,https://basket-04.wbbasket.ru/vol591/part59123/59123446/info/price-history.json
10696584,https://basket-01.wbbasket.ru/vol106/part10696/10696584/info/ru/card.json,https://basket-01.wbbasket.ru/vol106/part10696/10696584/info/price-history.json
104673007,https://basket-06.wbbasket.ru/vol1046/part104673/104673007/info/ru/card.json,https://basket-06.wbbasket.ru/vol1046/part104673/104673007/info/price-history.json
178230606,https://basket-12.wbbasket.ru/vol1782/part178230/178230606/info/ru/card.json,https://basket-12.wbbasket.ru/vol1782/part178230/178230606/info/price-history.json
80027519,https://basket-05.wbbasket.ru/vol800/part80027/80027519/info/ru/card.json,https://basket-05.wbbasket.ru/vol800/part80027/80027519/info/price-history.json
97250503,https://basket-05.wbbasket.ru/vol972/part97250/97250503/info/ru/card.json,https://basket-05.wbbasket.ru/vol972/part97250/97250503/info/price-history.json
242483104,https://basket-16.wbbasket.ru/vol2424/part242483/242483104/info/ru/card.json,https://basket-16.wbbasket.ru/vol2424/part242483/242483104/info/price-history.json
10405454,https://basket-01.wbbasket.ru/vol104/part10405/10405454/info/ru/card.json,https://basket-01.wbbasket.ru/vol104/part10405/10405454/info/price-history.json
243107748,https://basket-16.wbbasket.ru/vol2431/part243107/243107748/info/ru/card.json,https://basket-16.wbbasket.ru/vol2431/part243107/243107748/info/price-history.json
175533817,https://basket-12.wbbasket.ru/vol1755/part175533/175533817/info/ru/card.json,https://basket-12.wbbasket.ru/vol1755/part175533/175533817/info/price-history.json
12886978,https://basket-01.wbbasket.ru/vol128/part12886/12886978/info/ru/card.json,https://basket-01.wbbasket.ru/vol128/part12886/12886978/info/price-history.json
205942119,https://basket-14.wbbasket.ru/vol2059/part205942/205942119/info/ru/card.json,https://basket-14.wbbasket.ru/vol2059/part205942/205942119/info/price-history.json
230011654,https://basket-15.wbbasket.ru/vol2300/part230011/230011654/info/ru/card.json,https://basket-15.wbbasket.ru/vol2300/part230011/230011654/info/price-history.json
176035400,https://basket-12.wbbasket.ru/vol1760/part176035/176035400/info/ru/card.json,https://basket-12.wbbasket.ru/vol1760/part176035/176035400/info/price-history.json
219561897,https://basket-15.wbbasket.ru/vol2195/part219561/219561897/info/ru/card.json,https://basket-15.wbbasket.ru/vol2195/part219561/219561897/info/price-history.json
147688059,https://basket-10.wbbasket.ru/vol1476/part147688/147688059/info/ru/card.json,https://basket-10.wbbasket.ru/vol1476/part147688/147688059/info/price-history.json
18326094,https://basket-02.wbbasket.ru/vol183/part18326/18326094/info/ru/card.json,https://basket-02.wbbasket.ru/vol183/part18326/18326094/info/price-history.json
166504302,https://basket-12.wbbasket.ru/vol1665/part166504/166504302/info/ru/card.json,https://basket-12.wbbasket.ru/vol1665/part166504/166504302/info/price-history.json
9285253,https://basket-01.wbbasket.ru/vol92/part9285/9285253/info/ru/card.json,https://basket-01.wbbasket.ru/vol92/part9285/9285253/info/price-history.json
84442653,https://basket-05.wbbasket.ru/vol844/part84442/84442653/info/ru/card.json,https://basket-05.wbbasket.ru/vol844/part84442/84442653/info/price-history.json
148989880,https://basket-10.wbbasket.ru/vol1489/part148989/148989880/info/ru/card.json,https://basket-10.wbbasket.ru/vol1489/part148989/148989880/info/price-history.json
160001994,https://basket-10.wbbasket.ru/vol1600/part160001/160001994/info/ru/card.json,https://basket-10.wbbasket.ru/vol1600/part160001/160001994/info/price-history.json
165850462,https://basket-12.wbbasket.ru/vol1658/part165850/165850462/info/ru/card.json,https://basket-12.wbbasket.ru/vol1658/part165850/165850462/info/price-history.json
152666132,https://basket-10.wbbasket.ru/vol1526/part152666/152666132/info/ru/card.json,https://basket-10.wbbasket.ru/vol1526/part152666/152666132/info/price-history.json
153738788,https://basket-10.wbbasket.ru/vol1537/part153738/153738788/info/ru/card.json,https://basket-10.wbbasket.ru/vol1537/part153738/153738788/info/price-history.json
225694983,https://basket-15.wbbasket.ru/vol2256/part225694/225694983/info/ru/card.json,https://basket-15.wbbasket.ru/vol2256/part225694/225694983/info/price-history.json
85627927,https://basket-05.wbbasket.ru/vol856/part85627/85627927/info/ru/card.json,https://basket-05.wbbasket.ru/vol856/part85627/85627927/info/price-history.json
13458176,https://basket-01.wbbasket.ru/vol134/part13458/13458176/info/ru/card.json,https://basket-01.wbbasket.ru/vol134/part13458/13458176/info/price-history.json
14559288,https://basket-02.wbbasket.ru/vol145/part14559/14559288/info/ru/card.json,https://basket-02.wbbasket.ru/vol145/part14559/14559288/info/price-history.json
91146572,https://basket-05.wbbasket.ru/vol911/part91146/91146572/info/ru/card.json,https://basket-05.wbbasket.ru/vol911/part91146/91146572/info/price-history.json
253610698,https://basket-16.wbbasket.ru/vol2536/part253610/253610698/info/ru/card.json,https://basket-16.wbbasket.ru/vol2536/part253610/253610698/info/price-history.json
137867364,https://basket-10.wbbasket.ru/vol1378/part137867/137867364/info/ru/card.json,https://basket-10.wbbasket.ru/vol1378/part137867/137867364/info/price-history.json
209663700,https://basket-14.wbbasket.ru/vol2096/part209663/209663700/info/ru/card.json,https://basket-14.wbbasket.ru/vol2096/part209663/209663700/info/price-history.json
180328775,https://basket-12.wbbasket.ru/vol1803/part180328/180328775/info/ru/card.json,https://basket-12.wbbasket.ru/vol1803/part180328/180328775/info/price-history.json
252739617,https://basket-16.wbbasket.ru/vol2527/part252739/252739617/info/ru/card.json,https://basket-16.wbbasket.ru/vol2527/part252739/252739617/info/price-history.json
150000713,https://basket-10.wbbasket.ru/vol1500/part150000/150000713/info/ru/card.json,https://basket-10.wbbasket.ru/vol1500/part150000/150000713/info/price-history.json
189188896,https://basket-12.wbbasket.ru/vol1891/part189188/189188896/info/ru/card.json,https://basket-12.wbbasket.ru/vol1891/part189188/189188896/info/price-history.json
12801489,https://basket-01.wbbasket.ru/vol128/part12801/12801489/info/ru/card.json,https://basket-01.wbbasket.ru/vol128/part12801/12801489/info/price-history.json
63827491,https://basket-04.wbbasket.ru/vol638/part63827/63827491/info/ru/card.json,https://basket-04.wbbasket.ru/vol638/part63827/63827491/info/price-history.json
173289901,https://basket-12.wbbasket.ru/vol1732/part173289/173289901/info/ru/card.json,https://basket-12.wbbasket.ru/vol1732/part173289/173289901/info/price-history.json
215708702,https://basket-14.wbbasket.ru/vol2157/part215708/215708702/info/ru/card.json,https://basket-14.wbbasket.ru/vol2157/part215708/215708702/info/price-history.json
160003879,https://basket-10.wbbasket.ru/vol1600/part160003/160003879/info/ru/card.json,https://basket-10.wbbasket.ru/vol1600/part160003/160003879/info/price-history.json
156766044,https://basket-10.wbbasket.ru/vol1567/part156766/156766044/info/ru/card.json,https://basket-10.wbbasket.ru/vol1567/part156766/156766044/info/price-history.json
244416663,https://basket-16.wbbasket.ru/vol2444/part244416/244416663/info/ru/card.json,https://basket-16.wbbasket.ru/vol2444/part244416/244416663/info/price-history.json
126793555,https://basket-09.wbbasket.ru/vol1267/part126793/126793555/info/ru/card.json,https://basket-09.wbbasket.ru/vol1267/part126793/126793555/info/price-history.json
14775947,https://basket-02.wbbasket.ru/vol147/part14775/14775947/info/ru/card.json,https://basket-02.wbbasket.ru/vol147/part14775/14775947/info/price-history.json
138785478,https://basket-10.wbbasket.ru/vol1387/part138785/138785478/info/ru/card.json,https://basket-10.wbbasket.ru/vol1387/part138785/138785478/info/price-history.json
61653991,https://basket-04.wbbasket.ru/vol616/part61653/61653991/info/ru/card.json,https://basket-04.wbbasket.ru/vol616/part61653/61653991/info/price-history.json
21617569,https://basket-02.wbbasket.ru/vol216/part21617/21617569/info/ru/card.json,https://basket-02.wbbasket.ru/vol216/part21617/21617569/info/price-history.json
167259071,https://basket-12.wbbasket.ru/vol1672/part167259/167259071/info/ru/card.json,https://basket-12.wbbasket.ru/vol1672/part167259/167259071/info/price-history.json
13788732,https://basket-01.wbbasket.ru/vol137/part13788/13788732/info/ru/card.json,https://basket-01.wbbasket.ru/vol137/part13788/13788732/info/price-history.json
116432608,https://basket-08.wbbasket.ru/vol1164/part116432/116432608/info/ru/card.json,https://basket-08.wbbasket.ru/vol1164/part116432/116432608/info/price-history.json
187488494,https://basket-12.wbbasket.ru/vol1874/part187488/187488494/info/ru/card.json,https://basket-12.wbbasket.ru/vol1874/part187488/187488494/info/price-history.json
165746040,https://basket-12.wbbasket.ru/vol1657/part165746/165746040/info/ru/card.json,https://basket-12.wbbasket.ru/vol1657/part165746/165746040/info/price-history.json
156376245,https://basket-10.wbbasket.ru/vol1563/part156376/156376245/info/ru/card.json,https://basket-10.wbbasket.ru/vol1563/part156376/156376245/info/price-history.json
76280452,https://basket-05.wbbasket.ru/vol762/part76280/76280452/info/ru/card.json,https://basket-05.wbbasket.ru/vol762/part76280/76280452/info/price-history.json
57224744,https://basket-04.wbbasket.ru/vol572/part57224/57224744/info/ru/card.json,https://basket-04.wbbasket.ru/vol572/part57224/57224744/info/price-history.json
123323052,https://basket-09.wbbasket.ru/vol1233/part123323/123323052/info/ru/card.json,https://basket-09.wbbasket.ru/vol1233/part123323/123323052/info/price-history.json
155402079,https://basket-10.wbbasket.ru/vol1554/part155402/155402079/info/ru/card.json,https://basket-10.wbbasket.ru/vol1554/part155402/155402079/info/price-history.json
16340348,https://basket-02.wbbasket.ru/vol163/part16340/16340348/info/ru/card.json,https://basket-02.wbbasket.ru/vol163/part16340/16340348/info/price-history.json
189364747,https://basket-12.wbbasket.ru/vol1893/part189364/189364747/info/ru/card.json,https://basket-12.wbbasket.ru/vol1893/part189364/189364747/info/price-history.json
211586677,https://basket-14.wbbasket.ru/vol2115/part211586/211586677/info/ru/card.json,https://basket-14.wbbasket.ru/vol2115/part211586/211586677/info/price-history.json
238570792,https://basket-15.wbbasket.ru/vol2385/part238570/238570792/info/ru/card.json,https://basket-15.wbbasket.ru/vol2385/part238570/238570792/info/price-history.json
230313690,https://basket-15.wbbasket.ru/vol2303/part230313/230313690/info/ru/card.json,https://basket-15.wbbasket.ru/vol2303/part230313/230313690/info/price-history.json
265935131,https://basket-17.wbbasket.ru/vol2659/part265935/265935131/info/ru/card.json,https://basket-17.wbbasket.ru/vol2659/part265935/265935131/info/price-history.json
214470549,https://basket-14.wbbasket.ru/vol2144/part214470/214470549/info/ru/card.json,https://basket-14.wbbasket.ru/vol2144/part214470/214470549/info/price-history.json
191189110,https://basket-12.wbbasket.ru/vol1911/part191189/191189110/info/ru/card.json,https://basket-12.wbbasket.ru/vol1911/part191189/191189110/info/price-history.json
137582554,https://basket-10.wbbasket.ru/vol1375/part137582/137582554/info/ru/card.json,https://basket-10.wbbasket.ru/vol1375/part137582/137582554/info/price-history.json
70520736,https://basket-04.wbbasket.ru/vol705/part70520/70520736/info/ru/card.json,https://basket-04.wbbasket.ru/vol705/part70520/70520736/info/price-history.json
12073017,https://basket-01.wbbasket.ru/vol120/part12073/12073017/info/ru/card.json,https://basket-01.wbbasket.ru/vol120/part12073/12073017/info/price-history.json
204577998,https://basket-13.wbbasket.ru/vol2045/part204577/204577998/info/ru/card.json,https://basket-13.wbbasket.ru/vol2045/part204577/204577998/info/price-history.json
9391510,https://basket-01.wbbasket.ru/vol93/part9391/9391510/info/ru/card.json,https://basket-01.wbbasket.ru/vol93/part9391/9391510/info/price-history.json
166333459,https://basket-12.wbbasket.ru/vol1663/part166333/166333459/info/ru/card.json,https://basket-12.wbbasket.ru/vol1663/part166333/166333459/info/price-history.json
174999522,https://basket-12.wbbasket.ru/vol1749/part174999/174999522/info/ru/card.json,https://basket-12.wbbasket.ru/vol1749/part174999/174999522/info/price-history.json
110572701,https://basket-07.wbbasket.ru/vol1105/part110572/110572701/info/ru/card.json,https://basket-07.wbbasket.ru/vol1105/part110572/110572701/info/price-history.json
97993331,https://basket-05.wbbasket.ru/vol979/part97993/97993331/info/ru/card.json,https://basket-05.wbbasket.ru/vol979/part97993/97993331/info/price-history.json
18327889,https://basket-02.wbbasket.ru/vol183/part18327/18327889/info/ru/card.json,https://basket-02.wbbasket.ru/vol183/part18327/18327889/info/price-history.json
176578977,https://basket-12.wbbasket.ru/vol1765/part176578/176578977/info/ru/card.json,https://basket-12.wbbasket.ru/vol1765/part176578/176578977/info/price-history.json
36549557,https://basket-03.wbbasket.ru/vol365/part36549/36549557/info/ru/card.json,https://basket-03.wbbasket.ru/vol365/part36549/36549557/info/price-history.json
30426502,https://basket-03.wbbasket.ru/vol304/part30426/30426502/info/ru/card.json,https://basket-03.wbbasket.ru/vol304/part30426/30426502/info/price-history.json
197251273,https://basket-13.wbbasket.ru/vol1972/part197251/197251273/info/ru/card.json,https://basket-13.wbbasket.ru/vol1972/part197251/197251273/info/price-history.json
32579202,https://basket-03.wbbasket.ru/vol325/part32579/32579202/info/ru/card.json,https://basket-03.wbbasket.ru/vol325/part32579/32579202/info/price-history.json
26450883,https://basket-02.wbbasket.ru/vol264/part26450/26450883/info/ru/card.json,https://basket-02.wbbasket.ru/vol264/part26450/26450883/info/price-history.json
210895313,https://basket-14.wbbasket.ru/vol2108/part210895/210895313/info/ru/card.json,https://basket-14.wbbasket.ru/vol2108/part210895/210895313/info/price-history.json
210004411,https://basket-14.wbbasket.ru/vol2100/part210004/210004411/info/ru/card.json,https://basket-14.wbbasket.ru/vol2100/part210004/210004411/info/price-history.json
203529043,https://basket-13.wbbasket.ru/vol2035/part203529/203529043/info/ru/card.json,https://basket-13.wbbasket.ru/vol2035/part203529/203529043/info/price-history.json
197822929,https://basket-13.wbbasket.ru/vol1978/part197822/197822929/info/ru/card.json,https://basket-13.wbbasket.ru/vol1978/part197822/197822929/info/price-history.json
214119642,https://basket-14.wbbasket.ru/vol2141/part214119/214119642/info/ru/card.json,https://basket-14.wbbasket.ru/vol2141/part214119/214119642/info/price-history.json
259351088,https://basket-16.wbbasket.ru/vol2593/part259351/259351088/info/ru/card.json,https://basket-16.wbbasket.ru/vol2593/part259351/259351088/info/price-history.json
12771258,https://basket-01.wbbasket.ru/vol127/part12771/12771258/info/ru/card.json,https://basket-01.wbbasket.ru/vol127/part12771/12771258/info/price-history.json
45087070,https://basket-04.wbbasket.ru/vol450/part45087/45087070/info/ru/card.json,https://basket-04.wbbasket.ru/vol450/part45087/45087070/info/price-history.json
191406200,https://basket-12.wbbasket.ru/vol1914/part191406/191406200/info/ru/card.json,https://basket-12.wbbasket.ru/vol1914/part191406/191406200/info/price-history.json
237807565,https://basket-15.wbbasket.ru/vol2378/part237807/237807565/info/ru/card.json,https://basket-15.wbbasket.ru/vol2378/part237807/237807565/info/price-history.json
178821922,https://basket-12.wbbasket.ru/vol1788/part178821/178821922/info/ru/card.json,https://basket-12.wbbasket.ru/vol1788/part178821/178821922/info/price-history.json
190312479,https://basket-12.wbbasket.ru/vol1903/part190312/190312479/info/ru/card.json,https://basket-12.wbbasket.ru/vol1903/part190312/190312479/info/price-history.json
147274738,https://basket-10.wbbasket.ru/vol1472/part147274/147274738/info/ru/card.json,https://basket-10.wbbasket.ru/vol1472/part147274/147274738/info/price-history.json
75912834,https://basket-05.wbbasket.ru/vol759/part75912/75912834/info/ru/card.json,https://basket-05.wbbasket.ru/vol759/part75912/75912834/info/price-history.json
164739623,https://basket-11.wbbasket.ru/vol1647/part164739/164739623/info/ru/card.json,https://basket-11.wbbasket.ru/vol1647/part164739/164739623/info/price-history.json
209777779,https://basket-14.wbbasket.ru/vol2097/part209777/209777779/info/ru/card.json,https://basket-14.wbbasket.ru/vol2097/part209777/209777779/info/price-history.json
17401161,https://basket-02.wbbasket.ru/vol174/part17401/17401161/info/ru/card.json,https://basket-02.wbbasket.ru/vol174/part17401/17401161/info/price-history.json
171118001,https://basket-12.wbbasket.ru/vol1711/part171118/171118001/info/ru/card.json,https://basket-12.wbbasket.ru/vol1711/part171118/171118001/info/price-history.json
14007929,https://basket-01.wbbasket.ru/vol140/part14007/14007929/info/ru/card.json,https://basket-01.wbbasket.ru/vol140/part14007/14007929/info/price-history.json
41265132,https://basket-03.wbbasket.ru/vol412/part41265/41265132/info/ru/card.json,https://basket-03.wbbasket.ru/vol412/part41265/41265132/info/price-history.json
230387875,https://basket-15.wbbasket.ru/vol2303/part230387/230387875/info/ru/card.json,https://basket-15.wbbasket.ru/vol2303/part230387/230387875/info/price-history.json
111108943,https://basket-07.wbbasket.ru/vol1111/part111108/111108943/info/ru/card.json,https://basket-07.wbbasket.ru/vol1111/part111108/111108943/info/price-history.json
6898953,https://basket-01.wbbasket.ru/vol68/part6898/6898953/info/ru/card.json,https://basket-01.wbbasket.ru/vol68/part6898/6898953/info/price-history.json
18364130,https://basket-02.wbbasket.ru/vol183/part18364/18364130/info/ru/card.json,https://basket-02.wbbasket.ru/vol183/part18364/18364130/info/price-history.json
258789245,https://basket-16.wbbasket.ru/vol2587/part258789/258789245/info/ru/card.json,https://basket-16.wbbasket.ru/vol2587/part258789/258789245/info/price-history.json
206299646,https://basket-14.wbbasket.ru/vol2062/part206299/206299646/info/ru/card.json,https://basket-14.wbbasket.ru/vol2062/part206299/206299646/info/price-history.json
222461188,https://basket-15.wbbasket.ru/vol2224/part222461/222461188/info/ru/card.json,https://basket-15.wbbasket.ru/vol2224/part222461/222461188/info/price-history.json
242621052,https://basket-16.wbbasket.ru/vol2426/part242621/242621052/info/ru/card.json,https://basket-16.wbbasket.ru/vol2426/part242621/242621052/info/price-history.json
256700262,https://basket-16.wbbasket.ru/vol2567/part256700/256700262/info/ru/card.json,https://basket-16.wbbasket.ru/vol2567/part256700/256700262/info/price-history.json
226657439,https://basket-15.wbbasket.ru/vol2266/part226657/226657439/info/ru/card.json,https://basket-15.wbbasket.ru/vol2266/part226657/226657439/info/price-history.json
205994880,https://basket-14.wbbasket.ru/vol2059/part205994/205994880/info/ru/card.json,https://basket-14.wbbasket.ru/vol2059/part205994/205994880/info/price-history.json
49682526,https://basket-04.wbbasket.ru/vol496/part49682/49682526/info/ru/card.json,https://basket-04.wbbasket.ru/vol496/part49682/49682526/info/price-history.json
218924051,https://basket-14.wbbasket.ru/vol2189/part218924/218924051/info/ru/card.json,https://basket-14.wbbasket.ru/vol2189/part218924/218924051/info/price-history.json
13856867,https://basket-01.wbbasket.ru/vol138/part13856/13856867/info/ru/card.json,https://basket-01.wbbasket.ru/vol138/part13856/13856867/info/price-history.json
44206105,https://basket-04.wbbasket.ru/vol442/part44206/44206105/info/ru/card.json,https://basket-04.wbbasket.ru/vol442/part44206/44206105/info/price-history.json
221611736,https://basket-15.wbbasket.ru/vol2216/part221611/221611736/info/ru/card.json,https://basket-15.wbbasket.ru/vol2216/part221611/221611736/info/price-history.json
7712832,https://basket-01.wbbasket.ru/vol77/part7712/7712832/info/ru/card.json,https://basket-01.wbbasket.ru/vol77/part7712/7712832/info/price-history.json
110328993,https://basket-07.wbbasket.ru/vol1103/part110328/110328993/info/ru/card.json,https://basket-07.wbbasket.ru/vol1103/part110328/110328993/info/price-history.json
185851559,https://basket-12.wbbasket.ru/vol1858/part185851/185851559/info/ru/card.json,https://basket-12.wbbasket.ru/vol1858/part185851/185851559/info/price-history.json
43409221,https://basket-04.wbbasket.ru/vol434/part43409/43409221/info/ru/card.json,https://basket-04.wbbasket.ru/vol434/part43409/43409221/info/price-history.json
74643152,https://basket-05.wbbasket.ru/vol746/part74643/74643152/info/ru/card.json,https://basket-05.wbbasket.ru/vol746/part74643/74643152/info/price-history.json
208015625,https://basket-14.wbbasket.ru/vol2080/part208015/208015625/info/ru/card.json,https://basket-14.wbbasket.ru/vol2080/part208015/208015625/info/price-history.json
174293135,https://basket-12.wbbasket.ru/vol1742/part174293/174293135/info/ru/card.json,https://basket-12.wbbasket.ru/vol1742/part174293/174293135/info/price-history.json
177622109,https://basket-12.wbbasket.ru/vol1776/part177622/177622109/info/ru/card.json,https://basket-12.wbbasket.ru/vol1776/part177622/177622109/info/price-history.json
78426105,https://basket-05.wbbasket.ru/vol784/part78426/78426105/info/ru/card.json,https://basket-05.wbbasket.ru/vol784/part78426/78426105/info/price-history.json
54377395,https://basket-04.wbbasket.ru/vol543/part54377/54377395/info/ru/card.json,https://basket-04.wbbasket.ru/vol543/part54377/54377395/info/price-history.json
196330474,https://basket-13.wbbasket.ru/vol1963/part196330/196330474/info/ru/card.json,https://basket-13.wbbasket.ru/vol1963/part196330/196330474/info/price-history.json
188037949,https://basket-12.wbbasket.ru/vol1880/part188037/188037949/info/ru/card.json,https://basket-12.wbbasket.ru/vol1880/part188037/188037949/info/price-history.json
78028037,https://basket-05.wbbasket.ru/vol780/part78028/78028037/info/ru/card.json,https://basket-05.wbbasket.ru/vol780/part78028/78028037/info/price-history.json
45121518,https://basket-04.wbbasket.ru/vol451/part45121/45121518/info/ru/card.json,https://basket-04.wbbasket.ru/vol451/part45121/45121518/info/price-history.json
14559247,https://basket-02.wbbasket.ru/vol145/part14559/14559247/info/ru/card.json,https://basket-02.wbbasket.ru/vol145/part14559/14559247/info/price-history.json
80460081,https://basket-05.wbbasket.ru/vol804/part80460/80460081/info/ru/card.json,https://basket-05.wbbasket.ru/vol804/part80460/80460081/info/price-history.json
144132398,https://basket-10.wbbasket.ru/vol1441/part144132/144132398/info/ru/card.json,https://basket-10.wbbasket.ru/vol1441/part144132/144132398/info/price-history.json
162256195,https://basket-11.wbbasket.ru/vol1622/part162256/162256195/info/ru/card.json,https://basket-11.wbbasket.ru/vol1622/part162256/162256195/info/price-history.json
113288798,https://basket-08.wbbasket.ru/vol1132/part113288/113288798/info/ru/card.json,https://basket-08.wbbasket.ru/vol1132/part113288/113288798/info/price-history.json
15512137,https://basket-02.wbbasket.ru/vol155/part15512/15512137/info/ru/card.json,https://basket-02.wbbasket.ru/vol155/part15512/15512137/info/price-history.json
87649637,https://basket-05.wbbasket.ru/vol876/part87649/87649637/info/ru/card.json,https://basket-05.wbbasket.ru/vol876/part87649/87649637/info/price-history.json
58124742,https://basket-04.wbbasket.ru/vol581/part58124/58124742/info/ru/card.json,https://basket-04.wbbasket.ru/vol581/part58124/58124742/info/price-history.json
139089078,https://basket-10.wbbasket.ru/vol1390/part139089/139089078/info/ru/card.json,https://basket-10.wbbasket.ru/vol1390/part139089/139089078/info/price-history.json
10961163,https://basket-01.wbbasket.ru/vol109/part10961/10961163/info/ru/card.json,https://basket-01.wbbasket.ru/vol109/part10961/10961163/info/price-history.json
217395921,https://basket-14.wbbasket.ru/vol2173/part217395/217395921/info/ru/card.json,https://basket-14.wbbasket.ru/vol2173/part217395/217395921/info/price-history.json
43014537,https://basket-03.wbbasket.ru/vol430/part43014/43014537/info/ru/card.json,https://basket-03.wbbasket.ru/vol430/part43014/43014537/info/price-history.json
241463639,https://basket-16.wbbasket.ru/vol2414/part241463/241463639/info/ru/card.json,https://basket-16.wbbasket.ru/vol2414/part241463/241463639/info/price-history.json
237694812,https://basket-15.wbbasket.ru/vol2376/part237694/237694812/info/ru/card.json,https://basket-15.wbbasket.ru/vol2376/part237694/237694812/info/price-history.json
137576562,https://basket-10.wbbasket.ru/vol1375/part137576/137576562/info/ru/card.json,https://basket-10.wbbasket.ru/vol1375/part137576/137576562/info/price-history.json
249685696,https://basket-16.wbbasket.ru/vol2496/part249685/249685696/info/ru/card.json,https://basket-16.wbbasket.ru/vol2496/part249685/249685696/info/price-history.json
70519597,https://basket-04.wbbasket.ru/vol705/part70519/70519597/info/ru/card.json,https://basket-04.wbbasket.ru/vol705/part70519/70519597/info/price-history.json
160004353,https://basket-10.wbbasket.ru/vol1600/part160004/160004353/info/ru/card.json,https://basket-10.wbbasket.ru/vol1600/part160004/160004353/info/price-history.json
83864392,https://basket-05.wbbasket.ru/vol838/part83864/83864392/info/ru/card.json,https://basket-05.wbbasket.ru/vol838/part83864/83864392/info/price-history.json
17358083,https://basket-02.wbbasket.ru/vol173/part17358/17358083/info/ru/card.json,https://basket-02.wbbasket.ru/vol173/part17358/17358083/info/price-history.json
174024536,https://basket-12.wbbasket.ru/vol1740/part174024/174024536/info/ru/card.json,https://basket-12.wbbasket.ru/vol1740/part174024/174024536/info/price-history.json
230038404,https://basket-15.wbbasket.ru/vol2300/part230038/230038404/info/ru/card.json,https://basket-15.wbbasket.ru/vol2300/part230038/230038404/info/price-history.json
70212671,https://basket-04.wbbasket.ru/vol702/part70212/70212671/info/ru/card.json,https://basket-04.wbbasket.ru/vol702/part70212/70212671/info/price-history.json
140341056,https://basket-10.wbbasket.ru/vol1403/part140341/140341056/info/ru/card.json,https://basket-10.wbbasket.ru/vol1403/part140341/140341056/info/price-history.json
144388738,https://basket-10.wbbasket.ru/vol1443/part144388/144388738/info/ru/card.json,https://basket-10.wbbasket.ru/vol1443/part144388/144388738/info/price-history.json
171304673,https://basket-12.wbbasket.ru/vol1713/part171304/171304673/info/ru/card.json,https://basket-12.wbbasket.ru/vol1713/part171304/171304673/info/price-history.json
170382350,https://basket-12.wbbasket.ru/vol1703/part170382/170382350/info/ru/card.json,https://basket-12.wbbasket.ru/vol1703/part170382/170382350/info/price-history.json
149564395,https://basket-10.wbbasket.ru/vol1495/part149564/149564395/info/ru/card.json,https://basket-10.wbbasket.ru/vol1495/part149564/149564395/info/price-history.json
122560622,https://basket-09.wbbasket.ru/vol1225/part122560/122560622/info/ru/card.json,https://basket-09.wbbasket.ru/vol1225/part122560/122560622/info/price-history.json
155658703,https://basket-10.wbbasket.ru/vol1556/part155658/155658703/info/ru/card.json,https://basket-10.wbbasket.ru/vol1556/part155658/155658703/info/price-history.json
